,,1%,5%,25%,50%,75%,95%
GMB350,,0.2450515,0.1516366,0.07115428,0.03742928,0.0155158,0.00264982
,,0.5191739,0.4015708,0.211456,0.1147256,0.05106492,0.00878152
GMB496,,0.1382992,0.1032926,0.05530032,0.0261782,0.01032814,0.002014898
,,,,,,,
GMB497,,0.1533967,0.1097773,0.05756726,0.02901563,0.01115612,0.001986832
,,0.117592,0.08799036,0.04886212,0.02621237,0.01106554,0.001973938
GMB501,,0.5193676,0.3344852,0.1225312,0.05268636,0.01968335,0.003088069
,,0.1636494,0.1178314,0.06219227,0.03341068,0.01463161,0.002653816
GMB503,,0.2217483,0.1583881,0.07692748,0.03740197,0.01551754,0.002514731
,,0.2185051,0.1548176,0.07641182,0.03939876,0.01651364,0.002942649
GMB504,,0.1878913,0.124142,0.05784439,0.02816577,0.01079775,0.00176874
,,0.3386092,0.2460613,0.1081744,0.04684105,0.01779405,0.002778842
GMB524,,,,,,,
,,0.2347246,0.1716144,0.08708064,0.04271419,0.01681099,0.002801952
GMB525,,0.213997,0.1543049,0.07688524,0.0389205,0.01552712,0.002790683
,,,,,,,
GMB526,,0.2580378,0.1945005,0.1071045,0.05790607,0.02549682,0.004407713
,,0.2203727,0.160070,0.07550468,0.03549154,0.01496995,0.002632301
GMB527,,0.09469429,0.06799191,0.03336551,0.01578422,0.005444509,0.000877718
,,0.296186,0.2250041,0.1197284,0.06294265,0.02541327,0.004140932
GMB528,,0.2495052,0.1788311,0.08955768,0.04777751,0.01924216,0.003004984
,,0.1822624,0.1309735,0.06099135,0.03027425,0.01190026,0.002240157
GMB561,,0.07158813,0.0499564,0.02655564,0.0134569,0.005711176,0.001111816
,,0.3534718,0.2775484,0.1551641,0.08074878,0.03622838,0.005793069
GMB562,,0.3969952,0.3085389,0.174001,0.09436993,0.03919443,0.006463291
,,0.3989476,0.3063839,0.165968,0.08224845,0.03238326,0.005540702
GMB565,,0.1847773,0.1337574,0.06372086,0.02830457,0.01010277,0.001582623
,,0.2404454,0.1792665,0.09355793,0.04479648,0.0169089,0.002780533
GMB578,,,,,,,
,,0.2054117,0.1470163,0.06506187,0.02968264,0.01174142,0.001931273
GMB643,,0.2517464,0.1907883,0.09515009,0.0408146,0.01500201,0.002221972
,,,,,,,
GMB645,,,,,,,
,,0.1688482,0.1174179,0.05565423,0.02825715,0.01131541,0.001943336
