,,1%,5%,25%,50%,75%,95%
GMB185-1,,0.3121437,0.2066007,0.1564141,0.06624044,0.0240593,0.003567481
,,0.5288366,0.4190136,0.192109,0.09926064,0.0427476,0.007719475
GMB185-2,,0.5846821,0.3932881,0.162319,0.07819007,0.03052424,0.004847342
,,0.5358412,0.4095403,0.1810829,0.08882134,0.03735605,0.006484981
GMB194-1,,0.5066395,0.356055,0.2303461,0.1190863,0.05133658,0.009117452
,,0.6577936,0.4606113,0.329933,0.1660505,0.07053932,0.01235501
GMB194-2,,0.2778063,0.6204651,0.3644878,0.2020637,0.08906191,0.01522713
,,0.3108949,0.5188752,0.3341258,0.1535087,0.06102032,0.01029202
GMB194-3,,0.376217,0.6768816,0.3557068,0.1900458,0.07955719,0.0137765
,,0.6491457,0.5800152,0.2658325,0.1361848,0.05800721,0.01062782
GMB194-4,,0.2770257,0.4840471,0.3185328,0.1556889,0.06428079,0.01108348
,,0.2598218,0.5270129,0.3186143,0.1661212,0.06788909,0.01226888
GMB194-5,,0.6367043,0.5440283,0.266190,0.133546,0.05291255,0.008880752
,,0.7548509,0.5878941,0.3016319,0.1627866,0.06670319,0.01083546
GMB194-6,,0.1667056,0.3658645,0.2358084,0.1166226,0.0466977,0.008366434
,,0.1459533,0.6012849,0.2597149,0.1370466,0.06005354,0.009548697
GMB325-1,,0.2619696,0.1921158,0.09482078,0.04272134,0.01469848,0.002194481
,,0.6287064,0.4883693,0.2649571,0.1399264,0.05897203,0.01085767
GMB325-2,,0.4689974,0.3694744,0.2250096,0.1173044,0.04699957,0.007800964
,,0.3385863,0.263092,0.1266293,0.05794493,0.02062903,0.002622383
GMB804-2,,0.3067864,0.1825614,0.1329998,0.07027039,0.03075467,0.005938444
,,0.4998135,0.3148752,0.1404025,0.07272524,0.03022313,0.005161229
