,,1%,5%,25%,50%,75%,95%
GM111-1,,0.2795921,0.2387222,0.4035468,0.2405704,0.08792292,0.01584239
,,0.1822961,0.3230342,0.4572508,0.241527,0.1044082,0.01889852
GM111-2,,0.3873608,0.6477606,0.3668638,0.1818067,0.07143889,0.01214201
,,,,,,,
GM111-3,,0.6263415,0.4868156,0.2898191,0.125384,0.04625468,0.007083672
,,0.4962123,0.3643986,0.1617803,0.0704714,0.02934028,0.004968116
GM111-7,,0.209285,0.6900691,0.4779424,0.2489068,0.08591788,0.01213986
,,,,,,,
GM117-2,,0.3354617,0.5233958,0.2715876,0.1219904,0.04148838,0.00611171
,,0.3748204,0.7364002,0.4269244,0.1858249,0.06087484,0.009117106
GM117-3,,0.350564,0.1274139,0.3580594,0.1817971,0.07296271,0.01205176
,,,,,,,
GM117-4,,0.1615745,0.241650,0.3305985,0.1447589,0.04986909,0.007954459
,,0.480135,0.457507,0.2170543,0.153222,0.0616603,0.01016737
GM117-5,,0.2618121,0.7966868,0.4857092,0.2112686,0.06251796,0.008171823
,,0.1923051,0.5419245,0.2635442,0.1299617,0.05280596,0.009635205
GM142-1,,0.2346876,0.2771283,0.4336025,0.2182355,0.08179329,0.01159871
,,0.439876,0.4307609,0.2455516,0.105461,0.04402361,0.007387319
GM143-1,,0.163582,0.2822542,0.1755508,0.08279426,0.03688722,0.006248076
,,0.4587748,0.2928268,0.1461084,0.07565846,0.03113437,0.005684411
GM143-2,,0.5478079,0.7126465,0.5996951,0.2100191,0.06971438,0.01045935
,,0.3030767,0.1722893,0.2722868,0.2246536,0.08897758,0.01613563
GM154-3,,0.3461811,0.1211724,0.2497723,0.1216172,0.03297261,0.003954203
,,0.2897899,0.3506857,0.3854741,0.1590971,0.1280006,0.02438522
GM154-4,,0.3812557,0.426641,0.4712269,0.2555829,0.08228057,0.01351527
,,0.4402545,0.5378538,0.3006052,0.08116478,0.05245363,0.00607583
GM367-6,,0.7845086,0.5206918,0.1926833,0.05396766,0.01944112,0.003081638
,,0.5516712,0.3230288,0.04961821,0.01822088,0.007120354,0.001086371
GM367-7,,0.3681488,0.2030427,0.07442401,0.0345377,0.01432553,0.002467187
,,0.4606749,0.3548802,0.1771179,0.08799623,0.03530895,0.006138632
GM369-2,,0.7150406,0.5051796,0.2750842,0.1419984,0.05527496,0.008861624
,,,,,,,
GM369-4,,0.1629681,0.1084683,0.05197774,0.02709575,0.0110826,0.002080635
,,0.7945351,0.6078438,0.2834665,0.1129477,0.03638082,0.005762879
GM775-2,,0.338562,0.3266123,0.1881719,0.08618943,0.03851944,0.008236714
,,0.2578337,0.4036525,0.1660753,0.2708098,0.08657011,0.01454952
GM775-3,,0.2769619,0.535363,0.3793673,0.1972643,0.09083009,0.009205739
,,0.2860187,0.2465788,0.09283217,0.04358448,0.01693355,0.008007864
