,,1%,5%,25%,50%,75%,95%
GM119,,0.01727434,0.01189904,0.006562023,0.003478435,0.001241428,0.000177282
,,0.01475946,0.009700758,0.00470109,0.0024836,0.001095202,0.000336
GM119-5,,0.02368744,0.01513963,0.006907883,0.003504043,0.00145408,0.000142263
,,0.03305914,0.01930068,0.008293066,0.004402877,0.001847647,0.00029391
GM122,,0.03673449,0.02808468,0.01449571,0.008030037,0.003297587,0.000563641
,,0.0231172,0.01650707,0.007981616,0.00362965,0.001142292,0.000288821
GM124,,0.0790805,0.06183976,0.03413208,0.01848991,0.008298667,0.000979182
,,,,,,,
GM126,,0.06282429,0.04294421,0.02082216,0.01060747,0.004504627,0.000814533
,,0.0276228,0.0190157,0.009294368,0.005032094,0.002179147,0.000282031
GM133,,0.0326575,0.02303306,0.01109598,0.005001785,0.001990948,0.000526008
,,0.072488,0.05328209,0.02906702,0.01535857,0.006730048,0.001263326
GM134,,0.05913729,0.04393109,0.02320211,0.01136265,0.004268671,0.000748296
,,0.05205078,0.03062448,0.01102534,0.005476299,0.002237843,0.000378085
GM136,,0.01903326,0.01285822,0.005835994,0.002604435,0.000868656,0.00029534
,,0.0366292,0.02546467,0.01168664,0.006108031,0.002752927,0.000371806
GM137,,0.02464288,0.01684032,0.006962301,0.003475454,0.001265898,0.00020686
,,0.02152269,0.01512598,0.007918755,0.003958194,0.001622292,0.000254859
GM140,,0.02134823,0.01430127,0.007541747,0.003693365,0.001618219,0.000214057
,,0.02967238,0.02025527,0.009649134,0.005484829,0.002201334,0.000293632
GM150,,0.01688643,0.01128574,0.005392784,0.002660868,0.001244403,0.000214536
,,0.0423396,0.02777801,0.01093397,0.005035717,0.001971938,0.00023964
GM154,,0.06281647,0.04029056,0.01127928,0.005018866,0.002182176,0.000251662
,,0.0348637,0.02094841,0.008394437,0.003872715,0.001592847,0.000127561
GM157,,0.02567332,0.01791999,0.007471426,0.003474826,0.001530012,0.000232075
,,0.02212565,0.01497733,0.006815858,0.003484974,0.001477733,0.000223164
GM246,,,,,,,
,,0.08361037,0.04678322,0.01870965,0.00985072,0.004527865,0.000647318
GM247,,0.03550506,0.02426106,0.01094189,0.00559366,0.002174576,0.000358961
,,0.03841124,0.02437184,0.01071504,0.005098237,0.001811593,0.000338869
GM250,,,,,,,
,,0.01998617,0.01359756,0.006721183,0.003337284,0.0014595,0.000323966
GM251,,,,,,,
,,0.1446512,0.06313799,0.02547433,0.01216999,0.005383281,0.001022408
GM269,,0.0105815,0.007095767,0.003067482,0.001681038,0.000712,0.0000133232
,,0.02044502,0.01334109,0.005837108,0.002694855,0.00122108,0.000217707
GM270,,0.01304166,0.008723798,0.003809977,0.002135634,0.000907997,0.0000902271
,,,,,,,
GM282,,0.01354325,0.008692286,0.004388838,0.002159357,0.001032005,0.0000705654
,,0.02353922,0.0157149,0.007391638,0.003589651,0.001700176,0.000218858
GM283,,0.01981021,0.01320187,0.00616279,0.002823483,0.001238089,0.000317079
,,0.01616004,0.01095198,0.005339376,0.00266734,0.001041522,0.000251407
GM493,,0.05503039,0.03855807,0.01799668,0.009600152,0.003933576,0.000694936
,,0.02552494,0.01760191,0.008740675,0.004973199,0.001991885,0.000475894
GM494,,,,,,,
,,0.05413993,0.03655614,0.01700661,0.007743735,0.003270814,0.000303255
GM507,,,,,,,
,,0.05922471,0.04026915,0.01880679,0.008474802,0.003588252,0.000439588
GM508,,0.03881723,0.02791927,0.01514436,0.007658188,0.002844788,0.00048402
,,0.01687068,0.01141502,0.006226437,0.002812014,0.001291911,0.000204685
GM509,,0.04301869,0.03201258,0.01551229,0.007062071,0.002787766,0.000297829
,,0.02796946,0.02026226,0.00980536,0.005243667,0.002319351,0.000456092
GM510,,0.0384981,0.02517931,0.01264082,0.006677705,0.002810404,0.000592931
,,0.039497,0.02850875,0.01342209,0.006165155,0.001996884,0.000381016
GM511,,0.0659422,0.0490793,0.02694669,0.0137522,0.006010098,0.000717411
,,0.04747726,0.03079296,0.01546464,0.007693719,0.003163467,0.000388117
GM517,,0.01829241,0.01299782,0.006451347,0.003734509,0.001436979,0.000107991
,,,,,,,
GM521,,0.01968086,0.0135785,0.006615406,0.003467027,0.001314706,0.00029194
,,0.01627356,0.01164622,0.005851351,0.003181974,0.001553665,0.000257887
GM522,,0.01944044,0.01334571,0.006834764,0.003838241,0.001552264,0.000352146
,,0.01555769,0.0103879,0.005329015,0.002776651,0.001335768,0.000376564
GM523,,0.04081095,0.02739048,0.01017437,0.00482304,0.001915071,0.000611939
,,0.02366894,0.01694166,0.00910071,0.004851738,0.001989314,0.000499669
