,,1%,5%,25%,50%,75%,95%
GM112-4,,0.2105238,0.1348684,0.044359,0.01818313,0.007076537,0.001181264
,,0.1006083,0.06231223,0.02468448,0.01235892,0.005011598,0.000803687
GM112-6,,,,,,,
,,0.3673275,0.4987566,0.1542321,0.07729156,0.03375392,0.006496551
GM118-1,,0.7534682,0.514167,0.2643588,0.1372466,0.05671575,0.008512466
,,,,,,,
GM122-2,,0.1687165,0.108157,0.03848137,0.0173435,0.006531654,0.00111777
,,0.1878982,0.09146135,0.03497425,0.01813123,0.007751758,0.001341232
GM122-4,,0.2281888,0.162809,0.06861206,0.02577376,0.008245534,0.001256853
,,0.1857822,0.1221371,0.04874764,0.02118321,0.00788901,0.001369754
GM125-2,,,,,,,
,,0.03306415,0.02449719,0.01427592,0.007966527,0.003533703,0.000416475
GM125-3,,0.105316,0.06505298,0.02471605,0.0113875,0.004569104,0.000858465
,,0.0720848,0.04555606,0.02198854,0.01193643,0.004898002,0.000793848
GM125-4,,0.1110103,0.07394104,0.02756335,0.01244568,0.005227719,0.00084972
,,0.03402652,0.02445228,0.01193152,0.006009897,0.002768072,0.000463777
GM125-5,,0.3491375,0.2299399,0.0487074,0.0221788,0.00906722,0.001756286
,,0.1718522,0.2117498,0.411755,0.7098587,0.3384028,0.05519455
GM140-4,,0.3734364,0.240211,0.07093395,0.02200696,0.006146172,0.000823519
,,0.1190274,0.071975,0.01893051,0.005757746,0.002177894,0.00035672
GM140-5,,0.5085791,0.2951725,0.07166956,0.02340157,0.008742044,0.00151528
,,0.4066138,0.3024594,0.1104248,0.03375452,0.008022091,0.00106957
GM141-3,,0.2710243,0.2212032,0.05377474,0.02070016,0.009074694,0.001586434
,,0.5528575,0.4769901,0.257749,0.08516725,0.02581778,0.003890437
GM141-4,,0.08839017,0.06823681,0.03537004,0.01660461,0.005638275,0.000924247
,,0.08014189,0.05667328,0.0288243,0.01526559,0.005578333,0.001040296
GM143-3,,0.2098378,0.119145,0.03739256,0.01632723,0.006183331,0.001209583
,,0.2379966,0.1522285,0.05439741,0.02170105,0.007953374,0.001101004
GM143-4,,0.08374291,0.04106526,0.01601317,0.007579353,0.00294626,0.000390668
,,0.1209589,0.08659849,0.03541662,0.01736637,0.007462234,0.000959164
GM143-5,,0.1393984,0.09757897,0.03947847,0.01573108,0.005633306,0.001028795
,,0.1222929,0.0779338,0.03417849,0.01655502,0.006915979,0.001184476
GM178-1,,0.02382165,0.01547439,0.00651719,0.003305054,0.001495973,0.000112428
,,0.1192181,0.07501118,0.02991186,0.01412297,0.005817129,0.000769233
GM178-3,,0.086571,0.04304386,0.0167787,0.007947378,0.003338721,0.000557588
,,0.1643971,0.1010853,0.04211864,0.02242509,0.01042898,0.002130492
GM773-2,,0.08349018,0.05598297,0.02336704,0.01200517,0.00476472,0.001070403
,,0.02253724,0.01591331,0.007616896,0.004184227,0.001979408,0.000263471
GM773-3,,0.06774091,0.04094465,0.01782851,0.008940174,0.00368824,0.000559551
,,0.0820271,0.05448696,0.02207782,0.01056834,0.004247027,0.000808251
GM773-4,,0.09170639,0.06132636,0.02482808,0.01139554,0.004867696,0.000552449
,,0.0422809,0.03001707,0.01466303,0.007457334,0.002965563,0.000727571
